"","metaanalysisid","site","n1","n2","y1","y2","ZI_study","zi_rate","n_study","b0","b1"
"12128",633,28,50,50,1,0,0,0.25,50,-3.929,-3.929
"12129",633,29,50,50,1,0,0,0.25,50,-3.929,-3.929
"12130",633,30,50,50,2,1,0,0.25,50,-3.929,-3.929
"12131",633,31,50,50,0,0,1,0.25,50,-3.929,-3.929
"12132",633,32,50,50,1,1,0,0.25,50,-3.929,-3.929
"12133",633,33,50,50,2,11,0,0.25,50,-3.929,-3.929
"12134",633,34,50,50,1,1,0,0.25,50,-3.929,-3.929
"12135",633,35,50,50,1,1,0,0.25,50,-3.929,-3.929
"12136",633,36,50,50,0,0,0,0.25,50,-3.929,-3.929
"12137",633,37,50,50,0,0,1,0.25,50,-3.929,-3.929
"12138",633,38,50,50,1,1,0,0.25,50,-3.929,-3.929
"12139",633,39,50,50,2,1,0,0.25,50,-3.929,-3.929
"12140",633,40,50,50,1,1,0,0.25,50,-3.929,-3.929
"12141",633,41,50,50,1,1,0,0.25,50,-3.929,-3.929
"12142",633,42,50,50,1,0,0,0.25,50,-3.929,-3.929
"12143",633,43,50,50,0,1,0,0.25,50,-3.929,-3.929
"12144",633,44,50,50,0,1,0,0.25,50,-3.929,-3.929
"12145",633,45,50,50,0,0,1,0.25,50,-3.929,-3.929
"12146",633,46,50,50,0,0,1,0.25,50,-3.929,-3.929
"12147",633,47,50,50,2,3,0,0.25,50,-3.929,-3.929
"12148",633,48,50,50,0,0,1,0.25,50,-3.929,-3.929
"12149",633,49,50,50,4,4,0,0.25,50,-3.929,-3.929
"12150",633,50,50,50,0,0,1,0.25,50,-3.929,-3.929
"12151",634,1,50,50,0,0,1,0.25,50,-3.929,-3.929
"12152",634,2,50,50,1,2,0,0.25,50,-3.929,-3.929
"12153",634,3,50,50,0,0,0,0.25,50,-3.929,-3.929
"12154",634,4,50,50,0,0,0,0.25,50,-3.929,-3.929
"12155",634,5,50,50,0,1,0,0.25,50,-3.929,-3.929
"12156",634,6,50,50,6,2,0,0.25,50,-3.929,-3.929
"12157",634,7,50,50,0,0,0,0.25,50,-3.929,-3.929
"12158",634,8,50,50,0,0,1,0.25,50,-3.929,-3.929
"12159",634,9,50,50,2,1,0,0.25,50,-3.929,-3.929
"12160",634,10,50,50,0,0,1,0.25,50,-3.929,-3.929
"12161",634,11,50,50,1,3,0,0.25,50,-3.929,-3.929
"12162",634,12,50,50,0,0,1,0.25,50,-3.929,-3.929
"12163",634,13,50,50,1,0,0,0.25,50,-3.929,-3.929
"12164",634,14,50,50,0,0,0,0.25,50,-3.929,-3.929
"12165",634,15,50,50,0,0,1,0.25,50,-3.929,-3.929
"12166",634,16,50,50,0,0,1,0.25,50,-3.929,-3.929
"12167",634,17,50,50,1,0,0,0.25,50,-3.929,-3.929
"12168",634,18,50,50,1,1,0,0.25,50,-3.929,-3.929
"12169",634,19,50,50,0,0,1,0.25,50,-3.929,-3.929
"12170",634,20,50,50,2,1,0,0.25,50,-3.929,-3.929
"12171",634,21,50,50,0,0,1,0.25,50,-3.929,-3.929
"12172",634,22,50,50,2,4,0,0.25,50,-3.929,-3.929
"12173",634,23,50,50,0,0,0,0.25,50,-3.929,-3.929
"12174",634,24,50,50,1,1,0,0.25,50,-3.929,-3.929
"12175",634,25,50,50,1,1,0,0.25,50,-3.929,-3.929
"12176",634,26,50,50,3,1,0,0.25,50,-3.929,-3.929
"12177",634,27,50,50,0,0,1,0.25,50,-3.929,-3.929
"12178",634,28,50,50,0,0,1,0.25,50,-3.929,-3.929
"12179",634,29,50,50,1,4,0,0.25,50,-3.929,-3.929
"12180",634,30,50,50,3,1,0,0.25,50,-3.929,-3.929
"12181",634,31,50,50,1,1,0,0.25,50,-3.929,-3.929
"12182",634,32,50,50,4,3,0,0.25,50,-3.929,-3.929
"12183",634,33,50,50,2,0,0,0.25,50,-3.929,-3.929
"12184",634,34,50,50,0,0,1,0.25,50,-3.929,-3.929
"12185",634,35,50,50,0,1,0,0.25,50,-3.929,-3.929
"12186",634,36,50,50,0,0,1,0.25,50,-3.929,-3.929
"12187",634,37,50,50,0,1,0,0.25,50,-3.929,-3.929
"12188",634,38,50,50,0,0,1,0.25,50,-3.929,-3.929
"12189",634,39,50,50,1,1,0,0.25,50,-3.929,-3.929
"12190",634,40,50,50,0,0,0,0.25,50,-3.929,-3.929
"12191",634,41,50,50,0,1,0,0.25,50,-3.929,-3.929
"12192",634,42,50,50,0,0,1,0.25,50,-3.929,-3.929
"12193",634,43,50,50,0,0,1,0.25,50,-3.929,-3.929
"12194",634,44,50,50,1,1,0,0.25,50,-3.929,-3.929
"12195",634,45,50,50,0,1,0,0.25,50,-3.929,-3.929
"12196",634,46,50,50,2,1,0,0.25,50,-3.929,-3.929
"12197",634,47,50,50,1,1,0,0.25,50,-3.929,-3.929
"12198",634,48,50,50,0,0,0,0.25,50,-3.929,-3.929
"12199",634,49,50,50,1,2,0,0.25,50,-3.929,-3.929
"12200",634,50,50,50,5,2,0,0.25,50,-3.929,-3.929
"12201",635,1,50,50,4,3,0,0.25,50,-3.929,-3.929
"12202",635,2,50,50,3,1,0,0.25,50,-3.929,-3.929
"12203",635,3,50,50,3,2,0,0.25,50,-3.929,-3.929
"12204",635,4,50,50,0,0,0,0.25,50,-3.929,-3.929
"12205",635,5,50,50,0,0,1,0.25,50,-3.929,-3.929
"12206",635,6,50,50,1,3,0,0.25,50,-3.929,-3.929
"12207",635,7,50,50,0,0,1,0.25,50,-3.929,-3.929
"12208",635,8,50,50,0,1,0,0.25,50,-3.929,-3.929
"12209",635,9,50,50,0,1,0,0.25,50,-3.929,-3.929
"12210",635,10,50,50,0,0,1,0.25,50,-3.929,-3.929
"12211",635,11,50,50,1,1,0,0.25,50,-3.929,-3.929
"12212",635,12,50,50,0,0,1,0.25,50,-3.929,-3.929
"12213",635,13,50,50,4,1,0,0.25,50,-3.929,-3.929
"12214",635,14,50,50,3,5,0,0.25,50,-3.929,-3.929
"12215",635,15,50,50,0,1,0,0.25,50,-3.929,-3.929
"12216",635,16,50,50,1,1,0,0.25,50,-3.929,-3.929
"12217",635,17,50,50,0,1,0,0.25,50,-3.929,-3.929
"12218",635,18,50,50,1,3,0,0.25,50,-3.929,-3.929
"12219",635,19,50,50,1,0,0,0.25,50,-3.929,-3.929
"12220",635,20,50,50,2,1,0,0.25,50,-3.929,-3.929
"12221",635,21,50,50,0,0,1,0.25,50,-3.929,-3.929
"12222",635,22,50,50,1,1,0,0.25,50,-3.929,-3.929
"12223",635,23,50,50,0,0,1,0.25,50,-3.929,-3.929
"12224",635,24,50,50,3,1,0,0.25,50,-3.929,-3.929
"12225",635,25,50,50,0,1,0,0.25,50,-3.929,-3.929
"12226",635,26,50,50,0,0,1,0.25,50,-3.929,-3.929
"12227",635,27,50,50,0,0,0,0.25,50,-3.929,-3.929
"12228",635,28,50,50,1,0,0,0.25,50,-3.929,-3.929
"12229",635,29,50,50,0,1,0,0.25,50,-3.929,-3.929
"12230",635,30,50,50,4,1,0,0.25,50,-3.929,-3.929
"12231",635,31,50,50,2,2,0,0.25,50,-3.929,-3.929
"12232",635,32,50,50,0,1,0,0.25,50,-3.929,-3.929
"12233",635,33,50,50,0,1,0,0.25,50,-3.929,-3.929
"12234",635,34,50,50,3,1,0,0.25,50,-3.929,-3.929
"12235",635,35,50,50,0,0,1,0.25,50,-3.929,-3.929
"12236",635,36,50,50,0,1,0,0.25,50,-3.929,-3.929
"12237",635,37,50,50,2,2,0,0.25,50,-3.929,-3.929
"12238",635,38,50,50,0,0,1,0.25,50,-3.929,-3.929
"12239",635,39,50,50,7,5,0,0.25,50,-3.929,-3.929
"12240",635,40,50,50,4,6,0,0.25,50,-3.929,-3.929
"12241",635,41,50,50,2,1,0,0.25,50,-3.929,-3.929
"12242",635,42,50,50,0,0,1,0.25,50,-3.929,-3.929
"12243",635,43,50,50,0,0,1,0.25,50,-3.929,-3.929
"12244",635,44,50,50,4,2,0,0.25,50,-3.929,-3.929
"12245",635,45,50,50,0,0,1,0.25,50,-3.929,-3.929
"12246",635,46,50,50,1,1,0,0.25,50,-3.929,-3.929
"12247",635,47,50,50,0,0,1,0.25,50,-3.929,-3.929
"12248",635,48,50,50,1,0,0,0.25,50,-3.929,-3.929
"12249",635,49,50,50,0,0,0,0.25,50,-3.929,-3.929
"12250",635,50,50,50,1,2,0,0.25,50,-3.929,-3.929
"12251",636,1,50,50,0,0,0,0.25,50,-3.929,-3.929
"12252",636,2,50,50,0,0,1,0.25,50,-3.929,-3.929
"12253",636,3,50,50,0,1,0,0.25,50,-3.929,-3.929
"12254",636,4,50,50,1,1,0,0.25,50,-3.929,-3.929
"12255",636,5,50,50,4,1,0,0.25,50,-3.929,-3.929
"12256",636,6,50,50,0,0,1,0.25,50,-3.929,-3.929
"12257",636,7,50,50,1,1,0,0.25,50,-3.929,-3.929
"12258",636,8,50,50,2,2,0,0.25,50,-3.929,-3.929
"12259",636,9,50,50,1,0,0,0.25,50,-3.929,-3.929
"12260",636,10,50,50,0,0,1,0.25,50,-3.929,-3.929
"12261",636,11,50,50,1,1,0,0.25,50,-3.929,-3.929
"12262",636,12,50,50,1,0,0,0.25,50,-3.929,-3.929
"12263",636,13,50,50,4,1,0,0.25,50,-3.929,-3.929
"12264",636,14,50,50,0,0,1,0.25,50,-3.929,-3.929
"12265",636,15,50,50,3,1,0,0.25,50,-3.929,-3.929
"12266",636,16,50,50,0,0,1,0.25,50,-3.929,-3.929
"12267",636,17,50,50,0,0,1,0.25,50,-3.929,-3.929
"12268",636,18,50,50,3,4,0,0.25,50,-3.929,-3.929
"12269",636,19,50,50,1,3,0,0.25,50,-3.929,-3.929
"12270",636,20,50,50,1,1,0,0.25,50,-3.929,-3.929
"12271",636,21,50,50,2,3,0,0.25,50,-3.929,-3.929
"12272",636,22,50,50,3,7,0,0.25,50,-3.929,-3.929
"12273",636,23,50,50,0,0,1,0.25,50,-3.929,-3.929
"12274",636,24,50,50,0,0,1,0.25,50,-3.929,-3.929
"12275",636,25,50,50,0,0,1,0.25,50,-3.929,-3.929
"12276",636,26,50,50,1,1,0,0.25,50,-3.929,-3.929
"12277",636,27,50,50,5,1,0,0.25,50,-3.929,-3.929
"12278",636,28,50,50,0,1,0,0.25,50,-3.929,-3.929
"12279",636,29,50,50,0,0,0,0.25,50,-3.929,-3.929
"12280",636,30,50,50,1,1,0,0.25,50,-3.929,-3.929
"12281",636,31,50,50,0,0,0,0.25,50,-3.929,-3.929
"12282",636,32,50,50,0,0,1,0.25,50,-3.929,-3.929
"12283",636,33,50,50,0,1,0,0.25,50,-3.929,-3.929
"12284",636,34,50,50,1,0,0,0.25,50,-3.929,-3.929
"12285",636,35,50,50,1,1,0,0.25,50,-3.929,-3.929
"12286",636,36,50,50,1,1,0,0.25,50,-3.929,-3.929
"12287",636,37,50,50,3,2,0,0.25,50,-3.929,-3.929
"12288",636,38,50,50,1,0,0,0.25,50,-3.929,-3.929
"12289",636,39,50,50,3,1,0,0.25,50,-3.929,-3.929
"12290",636,40,50,50,17,4,0,0.25,50,-3.929,-3.929
"12291",636,41,50,50,2,2,0,0.25,50,-3.929,-3.929
"12292",636,42,50,50,1,2,0,0.25,50,-3.929,-3.929
"12293",636,43,50,50,1,1,0,0.25,50,-3.929,-3.929
"12294",636,44,50,50,3,1,0,0.25,50,-3.929,-3.929
"12295",636,45,50,50,0,0,1,0.25,50,-3.929,-3.929
"12296",636,46,50,50,1,1,0,0.25,50,-3.929,-3.929
"12297",636,47,50,50,1,1,0,0.25,50,-3.929,-3.929
"12298",636,48,50,50,0,0,0,0.25,50,-3.929,-3.929
"12299",636,49,50,50,0,0,1,0.25,50,-3.929,-3.929
"12300",636,50,50,50,0,0,1,0.25,50,-3.929,-3.929
"12301",637,1,50,50,0,0,0,0.25,50,-3.929,-3.929
"12302",637,2,50,50,2,1,0,0.25,50,-3.929,-3.929
"12303",637,3,50,50,1,1,0,0.25,50,-3.929,-3.929
"12304",637,4,50,50,0,0,0,0.25,50,-3.929,-3.929
"12305",637,5,50,50,1,1,0,0.25,50,-3.929,-3.929
"12306",637,6,50,50,4,2,0,0.25,50,-3.929,-3.929
"12307",637,7,50,50,0,0,1,0.25,50,-3.929,-3.929
"12308",637,8,50,50,0,0,1,0.25,50,-3.929,-3.929
"12309",637,9,50,50,1,1,0,0.25,50,-3.929,-3.929
"12310",637,10,50,50,1,0,0,0.25,50,-3.929,-3.929
"12311",637,11,50,50,0,1,0,0.25,50,-3.929,-3.929
"12312",637,12,50,50,0,0,0,0.25,50,-3.929,-3.929
"12313",637,13,50,50,0,0,1,0.25,50,-3.929,-3.929
"12314",637,14,50,50,1,1,0,0.25,50,-3.929,-3.929
"12315",637,15,50,50,2,1,0,0.25,50,-3.929,-3.929
"12316",637,16,50,50,25,3,0,0.25,50,-3.929,-3.929
"12317",637,17,50,50,1,1,0,0.25,50,-3.929,-3.929
"12318",637,18,50,50,2,2,0,0.25,50,-3.929,-3.929
"12319",637,19,50,50,1,0,0,0.25,50,-3.929,-3.929
"12320",637,20,50,50,0,0,1,0.25,50,-3.929,-3.929
"12321",637,21,50,50,0,0,1,0.25,50,-3.929,-3.929
"12322",637,22,50,50,0,0,1,0.25,50,-3.929,-3.929
"12323",637,23,50,50,1,2,0,0.25,50,-3.929,-3.929
"12324",637,24,50,50,1,2,0,0.25,50,-3.929,-3.929
"12325",637,25,50,50,0,0,1,0.25,50,-3.929,-3.929
"12326",637,26,50,50,1,1,0,0.25,50,-3.929,-3.929
"12327",637,27,50,50,0,0,1,0.25,50,-3.929,-3.929
"12328",637,28,50,50,8,1,0,0.25,50,-3.929,-3.929
"12329",637,29,50,50,0,1,0,0.25,50,-3.929,-3.929
"12330",637,30,50,50,2,1,0,0.25,50,-3.929,-3.929
"12331",637,31,50,50,0,0,1,0.25,50,-3.929,-3.929
"12332",637,32,50,50,1,1,0,0.25,50,-3.929,-3.929
"12333",637,33,50,50,0,0,1,0.25,50,-3.929,-3.929
"12334",637,34,50,50,0,0,0,0.25,50,-3.929,-3.929
"12335",637,35,50,50,1,0,0,0.25,50,-3.929,-3.929
"12336",637,36,50,50,0,0,1,0.25,50,-3.929,-3.929
"12337",637,37,50,50,0,0,1,0.25,50,-3.929,-3.929
"12338",637,38,50,50,1,1,0,0.25,50,-3.929,-3.929
"12339",637,39,50,50,0,0,1,0.25,50,-3.929,-3.929
"12340",637,40,50,50,1,1,0,0.25,50,-3.929,-3.929
"12341",637,41,50,50,1,1,0,0.25,50,-3.929,-3.929
"12342",637,42,50,50,0,0,1,0.25,50,-3.929,-3.929
"12343",637,43,50,50,0,4,0,0.25,50,-3.929,-3.929
"12344",637,44,50,50,2,1,0,0.25,50,-3.929,-3.929
"12345",637,45,50,50,2,1,0,0.25,50,-3.929,-3.929
"12346",637,46,50,50,7,12,0,0.25,50,-3.929,-3.929
"12347",637,47,50,50,1,2,0,0.25,50,-3.929,-3.929
"12348",637,48,50,50,0,0,1,0.25,50,-3.929,-3.929
"12349",637,49,50,50,0,0,1,0.25,50,-3.929,-3.929
"12350",637,50,50,50,5,7,0,0.25,50,-3.929,-3.929
"12351",638,1,50,50,0,0,0,0.25,50,-3.929,-3.929
"12352",638,2,50,50,0,0,1,0.25,50,-3.929,-3.929
"12353",638,3,50,50,1,0,0,0.25,50,-3.929,-3.929
"12354",638,4,50,50,0,0,1,0.25,50,-3.929,-3.929
"12355",638,5,50,50,1,1,0,0.25,50,-3.929,-3.929
"12356",638,6,50,50,1,3,0,0.25,50,-3.929,-3.929
"12357",638,7,50,50,0,0,1,0.25,50,-3.929,-3.929
"12358",638,8,50,50,1,2,0,0.25,50,-3.929,-3.929
"12359",638,9,50,50,0,0,1,0.25,50,-3.929,-3.929
"12360",638,10,50,50,1,0,0,0.25,50,-3.929,-3.929
"12361",638,11,50,50,2,1,0,0.25,50,-3.929,-3.929
"12362",638,12,50,50,3,1,0,0.25,50,-3.929,-3.929
"12363",638,13,50,50,0,0,0,0.25,50,-3.929,-3.929
"12364",638,14,50,50,3,1,0,0.25,50,-3.929,-3.929
"12365",638,15,50,50,0,0,1,0.25,50,-3.929,-3.929
"12366",638,16,50,50,0,0,1,0.25,50,-3.929,-3.929
"12367",638,17,50,50,1,1,0,0.25,50,-3.929,-3.929
"12368",638,18,50,50,2,1,0,0.25,50,-3.929,-3.929
"12369",638,19,50,50,0,0,1,0.25,50,-3.929,-3.929
"12370",638,20,50,50,1,1,0,0.25,50,-3.929,-3.929
"12371",638,21,50,50,1,0,0,0.25,50,-3.929,-3.929
"12372",638,22,50,50,3,3,0,0.25,50,-3.929,-3.929
"12373",638,23,50,50,4,2,0,0.25,50,-3.929,-3.929
"12374",638,24,50,50,1,0,0,0.25,50,-3.929,-3.929
"12375",638,25,50,50,0,1,0,0.25,50,-3.929,-3.929
"12376",638,26,50,50,1,1,0,0.25,50,-3.929,-3.929
"12377",638,27,50,50,1,0,0,0.25,50,-3.929,-3.929
"12378",638,28,50,50,0,0,1,0.25,50,-3.929,-3.929
"12379",638,29,50,50,1,1,0,0.25,50,-3.929,-3.929
"12380",638,30,50,50,0,0,0,0.25,50,-3.929,-3.929
"12381",638,31,50,50,3,1,0,0.25,50,-3.929,-3.929
"12382",638,32,50,50,7,2,0,0.25,50,-3.929,-3.929
"12383",638,33,50,50,0,0,1,0.25,50,-3.929,-3.929
"12384",638,34,50,50,0,1,0,0.25,50,-3.929,-3.929
"12385",638,35,50,50,0,0,0,0.25,50,-3.929,-3.929
"12386",638,36,50,50,0,0,0,0.25,50,-3.929,-3.929
"12387",638,37,50,50,10,3,0,0.25,50,-3.929,-3.929
"12388",638,38,50,50,0,3,0,0.25,50,-3.929,-3.929
"12389",638,39,50,50,0,0,1,0.25,50,-3.929,-3.929
"12390",638,40,50,50,0,0,1,0.25,50,-3.929,-3.929
"12391",638,41,50,50,1,1,0,0.25,50,-3.929,-3.929
"12392",638,42,50,50,0,0,0,0.25,50,-3.929,-3.929
"12393",638,43,50,50,1,0,0,0.25,50,-3.929,-3.929
"12394",638,44,50,50,1,1,0,0.25,50,-3.929,-3.929
"12395",638,45,50,50,0,0,1,0.25,50,-3.929,-3.929
"12396",638,46,50,50,1,0,0,0.25,50,-3.929,-3.929
"12397",638,47,50,50,2,2,0,0.25,50,-3.929,-3.929
"12398",638,48,50,50,0,0,1,0.25,50,-3.929,-3.929
"12399",638,49,50,50,0,0,1,0.25,50,-3.929,-3.929
"12400",638,50,50,50,1,0,0,0.25,50,-3.929,-3.929
"12401",639,1,50,50,3,3,0,0.25,50,-3.929,-3.929
"12402",639,2,50,50,0,0,1,0.25,50,-3.929,-3.929
"12403",639,3,50,50,2,2,0,0.25,50,-3.929,-3.929
"12404",639,4,50,50,1,0,0,0.25,50,-3.929,-3.929
"12405",639,5,50,50,0,1,0,0.25,50,-3.929,-3.929
"12406",639,6,50,50,3,2,0,0.25,50,-3.929,-3.929
"12407",639,7,50,50,1,1,0,0.25,50,-3.929,-3.929
"12408",639,8,50,50,0,0,1,0.25,50,-3.929,-3.929
"12409",639,9,50,50,1,0,0,0.25,50,-3.929,-3.929
"12410",639,10,50,50,0,2,0,0.25,50,-3.929,-3.929
"12411",639,11,50,50,2,2,0,0.25,50,-3.929,-3.929
"12412",639,12,50,50,4,0,0,0.25,50,-3.929,-3.929
"12413",639,13,50,50,1,1,0,0.25,50,-3.929,-3.929
"12414",639,14,50,50,2,1,0,0.25,50,-3.929,-3.929
"12415",639,15,50,50,1,0,0,0.25,50,-3.929,-3.929
"12416",639,16,50,50,4,1,0,0.25,50,-3.929,-3.929
"12417",639,17,50,50,1,1,0,0.25,50,-3.929,-3.929
"12418",639,18,50,50,4,3,0,0.25,50,-3.929,-3.929
"12419",639,19,50,50,4,0,0,0.25,50,-3.929,-3.929
"12420",639,20,50,50,0,0,1,0.25,50,-3.929,-3.929
"12421",639,21,50,50,0,0,1,0.25,50,-3.929,-3.929
"12422",639,22,50,50,0,0,1,0.25,50,-3.929,-3.929
"12423",639,23,50,50,5,1,0,0.25,50,-3.929,-3.929
"12424",639,24,50,50,1,1,0,0.25,50,-3.929,-3.929
"12425",639,25,50,50,1,3,0,0.25,50,-3.929,-3.929
"12426",639,26,50,50,1,2,0,0.25,50,-3.929,-3.929
"12427",639,27,50,50,0,0,1,0.25,50,-3.929,-3.929
"12428",639,28,50,50,4,3,0,0.25,50,-3.929,-3.929
"12429",639,29,50,50,0,0,0,0.25,50,-3.929,-3.929
"12430",639,30,50,50,2,2,0,0.25,50,-3.929,-3.929
"12431",639,31,50,50,3,7,0,0.25,50,-3.929,-3.929
"12432",639,32,50,50,0,0,0,0.25,50,-3.929,-3.929
"12433",639,33,50,50,0,0,0,0.25,50,-3.929,-3.929
"12434",639,34,50,50,1,1,0,0.25,50,-3.929,-3.929
"12435",639,35,50,50,1,1,0,0.25,50,-3.929,-3.929
"12436",639,36,50,50,5,3,0,0.25,50,-3.929,-3.929
"12437",639,37,50,50,1,6,0,0.25,50,-3.929,-3.929
"12438",639,38,50,50,7,2,0,0.25,50,-3.929,-3.929
"12439",639,39,50,50,2,8,0,0.25,50,-3.929,-3.929
"12440",639,40,50,50,1,1,0,0.25,50,-3.929,-3.929
"12441",639,41,50,50,0,0,1,0.25,50,-3.929,-3.929
"12442",639,42,50,50,0,1,0,0.25,50,-3.929,-3.929
"12443",639,43,50,50,1,2,0,0.25,50,-3.929,-3.929
"12444",639,44,50,50,1,1,0,0.25,50,-3.929,-3.929
"12445",639,45,50,50,4,4,0,0.25,50,-3.929,-3.929
"12446",639,46,50,50,0,0,1,0.25,50,-3.929,-3.929
"12447",639,47,50,50,0,0,1,0.25,50,-3.929,-3.929
"12448",639,48,50,50,0,0,0,0.25,50,-3.929,-3.929
"12449",639,49,50,50,1,2,0,0.25,50,-3.929,-3.929
"12450",639,50,50,50,1,1,0,0.25,50,-3.929,-3.929
"12451",640,1,50,50,2,1,0,0.25,50,-3.929,-3.929
"12452",640,2,50,50,0,0,1,0.25,50,-3.929,-3.929
"12453",640,3,50,50,5,3,0,0.25,50,-3.929,-3.929
"12454",640,4,50,50,1,5,0,0.25,50,-3.929,-3.929
"12455",640,5,50,50,2,1,0,0.25,50,-3.929,-3.929
"12456",640,6,50,50,5,7,0,0.25,50,-3.929,-3.929
"12457",640,7,50,50,0,0,1,0.25,50,-3.929,-3.929
"12458",640,8,50,50,1,1,0,0.25,50,-3.929,-3.929
"12459",640,9,50,50,0,0,0,0.25,50,-3.929,-3.929
"12460",640,10,50,50,0,0,1,0.25,50,-3.929,-3.929
"12461",640,11,50,50,3,4,0,0.25,50,-3.929,-3.929
"12462",640,12,50,50,1,1,0,0.25,50,-3.929,-3.929
"12463",640,13,50,50,1,1,0,0.25,50,-3.929,-3.929
"12464",640,14,50,50,2,3,0,0.25,50,-3.929,-3.929
"12465",640,15,50,50,1,1,0,0.25,50,-3.929,-3.929
"12466",640,16,50,50,1,1,0,0.25,50,-3.929,-3.929
"12467",640,17,50,50,1,1,0,0.25,50,-3.929,-3.929
"12468",640,18,50,50,2,1,0,0.25,50,-3.929,-3.929
"12469",640,19,50,50,4,0,0,0.25,50,-3.929,-3.929
"12470",640,20,50,50,4,2,0,0.25,50,-3.929,-3.929
"12471",640,21,50,50,3,1,0,0.25,50,-3.929,-3.929
"12472",640,22,50,50,0,0,1,0.25,50,-3.929,-3.929
"12473",640,23,50,50,0,1,0,0.25,50,-3.929,-3.929
"12474",640,24,50,50,0,0,1,0.25,50,-3.929,-3.929
"12475",640,25,50,50,0,0,1,0.25,50,-3.929,-3.929
"12476",640,26,50,50,1,1,0,0.25,50,-3.929,-3.929
"12477",640,27,50,50,2,2,0,0.25,50,-3.929,-3.929
"12478",640,28,50,50,0,1,0,0.25,50,-3.929,-3.929
"12479",640,29,50,50,1,3,0,0.25,50,-3.929,-3.929
"12480",640,30,50,50,2,3,0,0.25,50,-3.929,-3.929
"12481",640,31,50,50,0,1,0,0.25,50,-3.929,-3.929
"12482",640,32,50,50,0,0,1,0.25,50,-3.929,-3.929
"12483",640,33,50,50,1,0,0,0.25,50,-3.929,-3.929
"12484",640,34,50,50,1,1,0,0.25,50,-3.929,-3.929
"12485",640,35,50,50,1,1,0,0.25,50,-3.929,-3.929
"12486",640,36,50,50,1,2,0,0.25,50,-3.929,-3.929
"12487",640,37,50,50,1,1,0,0.25,50,-3.929,-3.929
"12488",640,38,50,50,0,0,1,0.25,50,-3.929,-3.929
"12489",640,39,50,50,1,1,0,0.25,50,-3.929,-3.929
"12490",640,40,50,50,0,0,1,0.25,50,-3.929,-3.929
"12491",640,41,50,50,1,1,0,0.25,50,-3.929,-3.929
"12492",640,42,50,50,1,2,0,0.25,50,-3.929,-3.929
"12493",640,43,50,50,1,1,0,0.25,50,-3.929,-3.929
"12494",640,44,50,50,2,1,0,0.25,50,-3.929,-3.929
"12495",640,45,50,50,0,0,1,0.25,50,-3.929,-3.929
"12496",640,46,50,50,1,1,0,0.25,50,-3.929,-3.929
"12497",640,47,50,50,0,3,0,0.25,50,-3.929,-3.929
"12498",640,48,50,50,3,1,0,0.25,50,-3.929,-3.929
"12499",640,49,50,50,0,0,0,0.25,50,-3.929,-3.929
"12500",640,50,50,50,1,2,0,0.25,50,-3.929,-3.929
"12501",641,1,50,50,0,0,1,0.25,50,-3.929,-3.929
"12502",641,2,50,50,0,1,0,0.25,50,-3.929,-3.929
"12503",641,3,50,50,0,2,0,0.25,50,-3.929,-3.929
"12504",641,4,50,50,1,2,0,0.25,50,-3.929,-3.929
"12505",641,5,50,50,1,0,0,0.25,50,-3.929,-3.929
"12506",641,6,50,50,1,3,0,0.25,50,-3.929,-3.929
"12507",641,7,50,50,4,5,0,0.25,50,-3.929,-3.929
"12508",641,8,50,50,0,1,0,0.25,50,-3.929,-3.929
"12509",641,9,50,50,0,0,1,0.25,50,-3.929,-3.929
"12510",641,10,50,50,2,4,0,0.25,50,-3.929,-3.929
"12511",641,11,50,50,1,1,0,0.25,50,-3.929,-3.929
"12512",641,12,50,50,0,0,1,0.25,50,-3.929,-3.929
"12513",641,13,50,50,3,4,0,0.25,50,-3.929,-3.929
"12514",641,14,50,50,0,1,0,0.25,50,-3.929,-3.929
"12515",641,15,50,50,0,0,1,0.25,50,-3.929,-3.929
"12516",641,16,50,50,3,1,0,0.25,50,-3.929,-3.929
"12517",641,17,50,50,1,2,0,0.25,50,-3.929,-3.929
"12518",641,18,50,50,4,1,0,0.25,50,-3.929,-3.929
"12519",641,19,50,50,0,0,1,0.25,50,-3.929,-3.929
"12520",641,20,50,50,1,1,0,0.25,50,-3.929,-3.929
"12521",641,21,50,50,0,0,0,0.25,50,-3.929,-3.929
"12522",641,22,50,50,4,3,0,0.25,50,-3.929,-3.929
"12523",641,23,50,50,0,0,0,0.25,50,-3.929,-3.929
"12524",641,24,50,50,1,1,0,0.25,50,-3.929,-3.929
"12525",641,25,50,50,1,1,0,0.25,50,-3.929,-3.929
"12526",641,26,50,50,0,1,0,0.25,50,-3.929,-3.929
"12527",641,27,50,50,0,1,0,0.25,50,-3.929,-3.929
"12528",641,28,50,50,2,1,0,0.25,50,-3.929,-3.929
"12529",641,29,50,50,1,1,0,0.25,50,-3.929,-3.929
"12530",641,30,50,50,0,2,0,0.25,50,-3.929,-3.929
"12531",641,31,50,50,0,0,1,0.25,50,-3.929,-3.929
"12532",641,32,50,50,0,0,1,0.25,50,-3.929,-3.929
"12533",641,33,50,50,1,0,0,0.25,50,-3.929,-3.929
"12534",641,34,50,50,0,3,0,0.25,50,-3.929,-3.929
"12535",641,35,50,50,0,0,1,0.25,50,-3.929,-3.929
"12536",641,36,50,50,2,4,0,0.25,50,-3.929,-3.929
"12537",641,37,50,50,1,1,0,0.25,50,-3.929,-3.929
