metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
1227,RR,1.0979,0.4267,1000,2.57,0.0102,0.05,0.2605,1.9353
1228,logRR,0.3904,0.3233,1000,1.21,0.2275,0.05,-0.2440,1.0248
1228,RR,1.4776,0.4777,1000,3.09,0.0020,0.05,0.5402,2.4150
1229,logRR,0.3133,0.4092,1000,0.77,0.4441,0.05,-0.4897,1.1164
1229,RR,1.3680,0.5598,1000,2.44,0.0147,0.05,0.2694,2.4665
1230,logRR,0.9452,0.5618,1000,1.68,0.0928,0.05,-0.1571,2.0476
1230,RR,2.5734,1.4457,1000,1.78,0.0754,0.05,-0.2634,5.4103
1231,logRR,1.1095,0.4449,1000,2.49,0.0128,0.05,0.2365,1.9826
1231,RR,3.0330,1.3494,1000,2.25,0.0248,0.05,0.3850,5.6809
1232,logRR,0.3672,0.5136,1000,0.72,0.4748,0.05,-0.6406,1.3751
1232,RR,1.4437,0.7415,1000,1.95,0.0518,0.05,-0.01133,2.8988
1233,logRR,-0.05022,0.3990,1000,-0.13,0.8999,0.05,-0.8332,0.7328
1233,RR,0.9510,0.3795,1000,2.51,0.0124,0.05,0.2064,1.6957
1234,logRR,0.2765,0.3406,1000,0.81,0.4171,0.05,-0.3918,0.9448
1234,RR,1.3185,0.4491,1000,2.94,0.0034,0.05,0.4373,2.1997
1235,logRR,0.8823,0.4030,1000,2.19,0.0288,0.05,0.09156,1.6731
1235,RR,2.4166,0.9738,1000,2.48,0.0132,0.05,0.5056,4.3275
1236,logRR,0.01582,0.3421,1000,0.05,0.9631,0.05,-0.6555,0.6871
1236,RR,1.0159,0.3475,1000,2.92,0.0035,0.05,0.3339,1.6980
1237,logRR,0.06950,0.6269,1000,0.11,0.9117,0.05,-1.1607,1.2997
1237,RR,1.0720,0.6720,1000,1.60,0.1110,0.05,-0.2468,2.3907
1238,logRR,0.2262,0.3761,1000,0.60,0.5477,0.05,-0.5118,0.9641
1238,RR,1.2538,0.4715,1000,2.66,0.0080,0.05,0.3286,2.1791
1239,logRR,0.6986,0.4168,1000,1.68,0.0941,0.05,-0.1194,1.5166
1239,RR,2.0110,0.8383,1000,2.40,0.0166,0.05,0.3660,3.6559
1240,logRR,0.8378,,1000,,,0.05,,
1240,RR,2.3113,,1000,,,0.05,,
1241,logRR,0.3094,0.3029,1000,1.02,0.3073,0.05,-0.2850,0.9039
1241,RR,1.3627,0.4128,1000,3.30,0.0010,0.05,0.5526,2.1727
1242,logRR,0.3622,0.3598,1000,1.01,0.3144,0.05,-0.3439,1.0682
1242,RR,1.4364,0.5168,1000,2.78,0.0055,0.05,0.4222,2.4506
1243,logRR,0.4930,0.3210,1000,1.54,0.1249,0.05,-0.1369,1.1229
1243,RR,1.6373,0.5256,1000,3.12,0.0019,0.05,0.6059,2.6686
1244,logRR,0.06978,0.5960,1000,0.12,0.9068,0.05,-1.0998,1.2393
1244,RR,1.0723,0.6391,1000,1.68,0.0937,0.05,-0.1818,2.3263
1245,logRR,0.2877,0.7611,1000,0.38,0.7055,0.05,-1.2059,1.7813
1245,RR,1.3333,1.0149,1000,1.31,0.1892,0.05,-0.6582,3.3248
1246,logRR,0.6226,0.3679,1000,1.69,0.0909,0.05,-0.09927,1.3445
1246,RR,1.8638,0.6856,1000,2.72,0.0067,0.05,0.5184,3.2091
1247,logRR,-0.2344,0.4170,1000,-0.56,0.5741,0.05,-1.0527,0.5838
1247,RR,0.7910,0.3298,1000,2.40,0.0167,0.05,0.1438,1.4383
1248,logRR,-0.1253,0.4910,1000,-0.26,0.7987,0.05,-1.0888,0.8383
1248,RR,0.8823,0.4332,1000,2.04,0.0420,0.05,0.03215,1.7324
1249,logRR,-0.03411,0.3735,1000,-0.09,0.9272,0.05,-0.7670,0.6987
1249,RR,0.9665,0.3609,1000,2.68,0.0075,0.05,0.2582,1.6747
1250,logRR,-0.4372,0.4206,1000,-1.04,0.2989,0.05,-1.2625,0.3882
1250,RR,0.6459,0.2716,1000,2.38,0.0176,0.05,0.1128,1.1789
1251,logRR,0.6894,0.3102,1000,2.22,0.0265,0.05,0.08061,1.2981
1251,RR,1.9925,0.6181,1000,3.22,0.0013,0.05,0.7795,3.2054
1252,logRR,0.09000,0.4044,1000,0.22,0.8239,0.05,-0.7036,0.8836
1252,RR,1.0942,0.4425,1000,2.47,0.0136,0.05,0.2259,1.9625
1253,logRR,-0.3680,0.4992,1000,-0.74,0.4612,0.05,-1.3476,0.6116
1253,RR,0.6921,0.3455,1000,2.00,0.0454,0.05,0.01413,1.3701
1254,logRR,0.01364,0.2389,1000,0.06,0.9545,0.05,-0.4551,0.4824
1254,RR,1.0137,0.2422,1000,4.19,<.0001,0.05,0.5385,1.4889
1255,logRR,1.0444,0.5649,1000,1.85,0.0648,0.05,-0.06421,2.1529
1255,RR,2.8416,1.6053,1000,1.77,0.0770,0.05,-0.3085,5.9916
1256,logRR,0.5375,0.2378,1000,2.26,0.0240,0.05,0.07080,1.0042
1256,RR,1.7117,0.4071,1000,4.20,<.0001,0.05,0.9129,2.5105
1257,logRR,-0.08063,0.6249,1000,-0.13,0.8974,0.05,-1.3069,1.1456
1257,RR,0.9225,0.5765,1000,1.60,0.1098,0.05,-0.2087,2.0538
1258,logRR,1.5964,0.8595,1000,1.86,0.0636,0.05,-0.09029,3.2831
1258,RR,4.9353,4.2421,1000,1.16,0.2449,0.05,-3.3892,13.2598
1259,logRR,0.3984,,1000,,,0.05,,
1259,RR,1.4894,,1000,,,0.05,,
1260,logRR,0.3869,0.3614,1000,1.07,0.2847,0.05,-0.3224,1.0962
1260,RR,1.4724,0.5322,1000,2.77,0.0058,0.05,0.4280,2.5167
1261,logRR,0.9098,0.6186,1000,1.47,0.1416,0.05,-0.3040,2.1237
1261,RR,2.4839,1.5365,1000,1.62,0.1063,0.05,-0.5312,5.4991
1262,logRR,0.5652,0.2475,1000,2.28,0.0226,0.05,0.07958,1.0509
1262,RR,1.7599,0.4356,1000,4.04,<.0001,0.05,0.9052,2.6146
1263,logRR,0.1645,0.5854,1000,0.28,0.7788,0.05,-0.9842,1.3131
1263,RR,1.1788,0.6900,1000,1.71,0.0879,0.05,-0.1753,2.5328
1264,logRR,0.7685,0.5286,1000,1.45,0.1463,0.05,-0.2688,1.8059
1264,RR,2.1566,1.1400,1000,1.89,0.0588,0.05,-0.08053,4.3937
1265,logRR,0.1998,0.6208,1000,0.32,0.7476,0.05,-1.0184,1.4181
1265,RR,1.2212,0.7581,1000,1.61,0.1075,0.05,-0.2666,2.7089
1266,logRR,0.3546,0.3611,1000,0.98,0.3263,0.05,-0.3540,1.0633
1266,RR,1.4257,0.5148,1000,2.77,0.0057,0.05,0.4154,2.4359
1267,logRR,0.08735,0.3520,1000,0.25,0.8041,0.05,-0.6034,0.7781
1267,RR,1.0913,0.3842,1000,2.84,0.0046,0.05,0.3374,1.8451
1268,logRR,0.3587,0.2449,1000,1.46,0.1434,0.05,-0.1219,0.8394
1268,RR,1.4315,0.3506,1000,4.08,<.0001,0.05,0.7434,2.1195
1269,logRR,0.8757,0.3169,1000,2.76,0.0058,0.05,0.2539,1.4976
1269,RR,2.4006,0.7607,1000,3.16,0.0016,0.05,0.9078,3.8934
1270,logRR,0.3264,0.4616,1000,0.71,0.4796,0.05,-0.5794,1.2323
1270,RR,1.3860,0.6398,1000,2.17,0.0305,0.05,0.1304,2.6416
1271,logRR,-0.00216,0.4734,1000,-0.00,0.9964,0.05,-0.9311,0.9267
1271,RR,0.9978,0.4723,1000,2.11,0.0349,0.05,0.07095,1.9247
1272,logRR,0.4488,0.4352,1000,1.03,0.3027,0.05,-0.4052,1.3029
1272,RR,1.5665,0.6817,1000,2.30,0.0218,0.05,0.2287,2.9043
1273,logRR,0.1637,0.4658,1000,0.35,0.7253,0.05,-0.7503,1.0777
1273,RR,1.1779,0.5486,1000,2.15,0.0320,0.05,0.1013,2.2545
1274,logRR,0.6043,0.4631,1000,1.30,0.1922,0.05,-0.3044,1.5131
1274,RR,1.8300,0.8475,1000,2.16,0.0311,0.05,0.1670,3.4931
1275,logRR,0.3147,0.3838,1000,0.82,0.4125,0.05,-0.4385,1.0679
1275,RR,1.3699,0.5258,1000,2.61,0.0093,0.05,0.3381,2.4017
1276,logRR,-0.07862,0.3821,1000,-0.21,0.8370,0.05,-0.8285,0.6712
1276,RR,0.9244,0.3532,1000,2.62,0.0090,0.05,0.2312,1.6175
1277,logRR,1.3766,0.4029,1000,3.42,0.0007,0.05,0.5860,2.1672
1277,RR,3.9615,1.5960,1000,2.48,0.0132,0.05,0.8296,7.0933
1278,logRR,-0.1001,0.4244,1000,-0.24,0.8135,0.05,-0.9328,0.7326
1278,RR,0.9047,0.3839,1000,2.36,0.0186,0.05,0.1513,1.6581
1279,logRR,0.5172,0.3910,1000,1.32,0.1862,0.05,-0.2501,1.2844
1279,RR,1.6773,0.6558,1000,2.56,0.0107,0.05,0.3904,2.9642
1280,logRR,-0.1045,,1000,,,0.05,,
1280,RR,0.9008,,1000,,,0.05,,
1281,logRR,0.5516,0.4377,1000,1.26,0.2080,0.05,-0.3074,1.4106
1281,RR,1.7360,0.7599,1000,2.28,0.0226,0.05,0.2448,3.2272
1282,logRR,0.7744,0.3883,1000,1.99,0.0464,0.05,0.01233,1.5365
1282,RR,2.1693,0.8424,1000,2.58,0.0102,0.05,0.5161,3.8224
1283,logRR,0.2695,0.4293,1000,0.63,0.5303,0.05,-0.5729,1.1119
1283,RR,1.3093,0.5621,1000,2.33,0.0200,0.05,0.2063,2.4123
1284,logRR,0.3928,0.4855,1000,0.81,0.4186,0.05,-0.5598,1.3455
1284,RR,1.4812,0.7191,1000,2.06,0.0397,0.05,0.07013,2.8922
1285,logRR,0.02808,0.4240,1000,0.07,0.9472,0.05,-0.8039,0.8600
1285,RR,1.0285,0.4360,1000,2.36,0.0185,0.05,0.1728,1.8841
1286,logRR,1.0717,,1000,,,0.05,,
1286,RR,2.9203,,1000,,,0.05,,
1287,logRR,0.3609,0.3751,1000,0.96,0.3362,0.05,-0.3752,1.0970
1287,RR,1.4346,0.5381,1000,2.67,0.0078,0.05,0.3786,2.4906
1288,logRR,0.6298,0.6170,1000,1.02,0.3076,0.05,-0.5809,1.8405
1288,RR,1.8772,1.1582,1000,1.62,0.1054,0.05,-0.3956,4.1501
1289,logRR,-0.2021,0.4113,1000,-0.49,0.6232,0.05,-1.0092,0.6049
1289,RR,0.8170,0.3360,1000,2.43,0.0152,0.05,0.1576,1.4764
1290,logRR,0.7342,0.3513,1000,2.09,0.0369,0.05,0.04486,1.4236
1290,RR,2.0839,0.7321,1000,2.85,0.0045,0.05,0.6473,3.5205
1291,logRR,0.2521,0.5462,1000,0.46,0.6445,0.05,-0.8197,1.3240
1291,RR,1.2868,0.7029,1000,1.83,0.0674,0.05,-0.09247,2.6660
1292,logRR,-0.01711,0.3698,1000,-0.05,0.9631,0.05,-0.7428,0.7086
1292,RR,0.9830,0.3636,1000,2.70,0.0070,0.05,0.2696,1.6965
1293,logRR,0.2412,0.4633,1000,0.52,0.6028,0.05,-0.6680,1.1503
1293,RR,1.2727,0.5897,1000,2.16,0.0311,0.05,0.1157,2.4298
1294,logRR,0.6574,0.2998,1000,2.19,0.0286,0.05,0.06908,1.2456
1294,RR,1.9297,0.5785,1000,3.34,0.0009,0.05,0.7945,3.0649
1295,logRR,0.5713,0.3289,1000,1.74,0.0827,0.05,-0.07415,1.2168
1295,RR,1.7706,0.5824,1000,3.04,0.0024,0.05,0.6277,2.9135
1296,logRR,0.9902,0.3820,1000,2.59,0.0097,0.05,0.2405,1.7399
1296,RR,2.6918,1.0284,1000,2.62,0.0090,0.05,0.6738,4.7098
1297,logRR,0.04963,0.4702,1000,0.11,0.9160,0.05,-0.8731,0.9724
1297,RR,1.0509,0.4941,1000,2.13,0.0337,0.05,0.08119,2.0206
1298,logRR,-0.9316,0.4022,1000,-2.32,0.0208,0.05,-1.7209,-0.1423
1298,RR,0.3939,0.1584,1000,2.49,0.0131,0.05,0.08300,0.7048
1299,logRR,-0.06590,0.4679,1000,-0.14,0.8880,0.05,-0.9841,0.8523
1299,RR,0.9362,0.4381,1000,2.14,0.0328,0.05,0.07656,1.7959
1300,logRR,0.3166,0.3516,1000,0.90,0.3680,0.05,-0.3733,1.0065
1300,RR,1.3725,0.4825,1000,2.84,0.0045,0.05,0.4256,2.3193
1301,logRR,0.1773,0.4449,1000,0.40,0.6903,0.05,-0.6957,1.0504
1301,RR,1.1940,0.5312,1000,2.25,0.0248,0.05,0.1516,2.2365
1302,logRR,0.4084,0.3116,1000,1.31,0.1903,0.05,-0.2031,1.0200
1302,RR,1.5044,0.4688,1000,3.21,0.0014,0.05,0.5844,2.4245
1303,logRR,-0.1403,0.3148,1000,-0.45,0.6561,0.05,-0.7580,0.4775
1303,RR,0.8691,0.2736,1000,3.18,0.0015,0.05,0.3322,1.4061
1304,logRR,0.05354,0.3674,1000,0.15,0.8842,0.05,-0.6674,0.7744
1304,RR,1.0550,0.3876,1000,2.72,0.0066,0.05,0.2944,1.8156
1305,logRR,1.3211,0.6414,1000,2.06,0.0397,0.05,0.06254,2.5797
1305,RR,3.7475,2.4035,1000,1.56,0.1193,0.05,-0.9690,8.4640
1306,logRR,-0.2433,,1000,,,0.05,,
1306,RR,0.7841,,1000,,,0.05,,
1307,logRR,0.2187,0.2333,1000,0.94,0.3489,0.05,-0.2392,0.6765
1307,RR,1.2444,0.2903,1000,4.29,<.0001,0.05,0.6747,1.8141
1308,logRR,0.3475,0.2749,1000,1.26,0.2064,0.05,-0.1919,0.8870
1308,RR,1.4156,0.3891,1000,3.64,0.0003,0.05,0.6520,2.1792
1309,logRR,-0.00456,0.3641,1000,-0.01,0.9900,0.05,-0.7190,0.7099
1309,RR,0.9955,0.3624,1000,2.75,0.0061,0.05,0.2842,1.7067
1310,logRR,0.3254,0.4014,1000,0.81,0.4177,0.05,-0.4622,1.1130
1310,RR,1.3845,0.5557,1000,2.49,0.0129,0.05,0.2941,2.4750
1311,logRR,0.6538,0.4619,1000,1.42,0.1572,0.05,-0.2525,1.5602
1311,RR,1.9229,0.8881,1000,2.17,0.0306,0.05,0.1801,3.6657
1312,logRR,0.02920,0.4238,1000,0.07,0.9451,0.05,-0.8024,0.8608
1312,RR,1.0296,0.4363,1000,2.36,0.0185,0.05,0.1734,1.8859
1313,logRR,0.3655,0.5066,1000,0.72,0.4708,0.05,-0.6286,1.3596
1313,RR,1.4412,0.7301,1000,1.97,0.0487,0.05,0.008468,2.8740
1314,logRR,-0.2325,0.4719,1000,-0.49,0.6223,0.05,-1.1586,0.6936
1314,RR,0.7925,0.3740,1000,2.12,0.0343,0.05,0.05858,1.5265
1315,logRR,0.4480,0.3384,1000,1.32,0.1858,0.05,-0.2159,1.1120
1315,RR,1.5652,0.5296,1000,2.96,0.0032,0.05,0.5260,2.6044
1316,logRR,0.5892,0.2568,1000,2.29,0.0220,0.05,0.08527,1.0931
1316,RR,1.8025,0.4629,1000,3.89,0.0001,0.05,0.8942,2.7108
1317,logRR,0.4891,0.4215,1000,1.16,0.2462,0.05,-0.3380,1.3162
1317,RR,1.6308,0.6874,1000,2.37,0.0179,0.05,0.2820,2.9796
1318,logRR,0.007582,0.3876,1000,0.02,0.9844,0.05,-0.7530,0.7682
1318,RR,1.0076,0.3905,1000,2.58,0.0100,0.05,0.2412,1.7740
1319,logRR,0.1389,0.2669,1000,0.52,0.6027,0.05,-0.3847,0.6626
1319,RR,1.1490,0.3066,1000,3.75,0.0002,0.05,0.5473,1.7508
1320,logRR,0.3127,0.5470,1000,0.57,0.5676,0.05,-0.7606,1.3861
1320,RR,1.3672,0.7478,1000,1.83,0.0678,0.05,-0.1003,2.8346
1321,logRR,1.0381,0.4935,1000,2.10,0.0357,0.05,0.06965,2.0065
1321,RR,2.8237,1.3935,1000,2.03,0.0430,0.05,0.08921,5.5582
1322,logRR,0.03070,0.2937,1000,0.10,0.9168,0.05,-0.5457,0.6071
1322,RR,1.0312,0.3029,1000,3.40,0.0007,0.05,0.4368,1.6255
1323,logRR,0.2014,,1000,,,0.05,,
1323,RR,1.2231,,1000,,,0.05,,
1324,logRR,0.4011,0.3424,1000,1.17,0.2418,0.05,-0.2709,1.0731
1324,RR,1.4935,0.5114,1000,2.92,0.0036,0.05,0.4899,2.4971
1325,logRR,0.2505,0.3860,1000,0.65,0.5165,0.05,-0.5069,1.0079
1325,RR,1.2846,0.4958,1000,2.59,0.0097,0.05,0.3117,2.2576
1326,logRR,0.8093,,1000,,,0.05,,
1326,RR,2.2464,,1000,,,0.05,,
1327,logRR,1.0287,0.3732,1000,2.76,0.0060,0.05,0.2962,1.7611
1327,RR,2.7973,1.0441,1000,2.68,0.0075,0.05,0.7485,4.8461
1328,logRR,0.4912,,1000,,,0.05,,
1328,RR,1.6343,,1000,,,0.05,,
1329,logRR,0.1838,0.2807,1000,0.65,0.5128,0.05,-0.3670,0.7346
1329,RR,1.2018,0.3373,1000,3.56,0.0004,0.05,0.5398,1.8637
1330,logRR,0.4729,0.4359,1000,1.08,0.2782,0.05,-0.3824,1.3282
1330,RR,1.6046,0.6994,1000,2.29,0.0220,0.05,0.2322,2.9771
1331,logRR,0.3542,0.6049,1000,0.59,0.5583,0.05,-0.8328,1.5412
1331,RR,1.4250,0.8620,1000,1.65,0.0986,0.05,-0.2665,3.1166
1332,logRR,0.2740,,1000,,,0.05,,
1332,RR,1.3152,,1000,,,0.05,,
1333,logRR,0.6550,0.3828,1000,1.71,0.0874,0.05,-0.09628,1.4063
1333,RR,1.9251,0.7370,1000,2.61,0.0091,0.05,0.4788,3.3714
1334,logRR,0.1230,0.4118,1000,0.30,0.7653,0.05,-0.6851,0.9311
1334,RR,1.1309,0.4657,1000,2.43,0.0153,0.05,0.2170,2.0447
1335,logRR,-0.06012,0.4174,1000,-0.14,0.8855,0.05,-0.8793,0.7590
1335,RR,0.9417,0.3931,1000,2.40,0.0168,0.05,0.1703,1.7130
1336,logRR,1.4047,0.6394,1000,2.20,0.0283,0.05,0.1500,2.6595
1336,RR,4.0744,2.6052,1000,1.56,0.1181,0.05,-1.0379,9.1867
1337,logRR,0.3320,0.4709,1000,0.71,0.4809,0.05,-0.5920,1.2561
1337,RR,1.3938,0.6564,1000,2.12,0.0340,0.05,0.1058,2.6818
1338,logRR,-0.1190,0.3405,1000,-0.35,0.7268,0.05,-0.7872,0.5492
1338,RR,0.8878,0.3023,1000,2.94,0.0034,0.05,0.2946,1.4811
1339,logRR,0.6240,0.4013,1000,1.56,0.1203,0.05,-0.1635,1.4116
1339,RR,1.8665,0.7490,1000,2.49,0.0129,0.05,0.3966,3.3363
1340,logRR,0.4984,0.6766,1000,0.74,0.4615,0.05,-0.8293,1.8261
1340,RR,1.6461,1.1137,1000,1.48,0.1397,0.05,-0.5394,3.8315
1341,logRR,-0.1714,0.4473,1000,-0.38,0.7016,0.05,-1.0492,0.7063
1341,RR,0.8425,0.3768,1000,2.24,0.0256,0.05,0.1030,1.5819
1342,logRR,0.5724,,1000,,,0.05,,
1342,RR,1.7725,,1000,,,0.05,,
1343,logRR,0.1371,0.4956,1000,0.28,0.7821,0.05,-0.8355,1.1097
1343,RR,1.1469,0.5684,1000,2.02,0.0439,0.05,0.03146,2.2624
1345,logRR,1.0194,0.5121,1000,1.99,0.0468,0.05,0.01449,2.0243
1345,RR,2.7715,1.4193,1000,1.95,0.0511,0.05,-0.01358,5.5566
1346,logRR,-0.2998,0.2426,1000,-1.24,0.2168,0.05,-0.7758,0.1762
1346,RR,0.7410,0.1797,1000,4.12,<.0001,0.05,0.3883,1.0937
1347,logRR,1.0975,,1000,,,0.05,,
1347,RR,2.9966,,1000,,,0.05,,
1348,logRR,0.2962,0.4435,1000,0.67,0.5044,0.05,-0.5741,1.1665
1348,RR,1.3447,0.5964,1000,2.25,0.0244,0.05,0.1744,2.5150
1349,logRR,0.2567,0.4402,1000,0.58,0.5599,0.05,-0.6071,1.1205
1349,RR,1.2927,0.5690,1000,2.27,0.0233,0.05,0.1760,2.4093
1350,logRR,0.2134,,1000,,,0.05,,
1350,RR,1.2379,,1000,,,0.05,,
1351,logRR,0.08236,,1000,,,0.05,,
1351,RR,1.0859,,1000,,,0.05,,
1352,logRR,-0.08158,0.3825,1000,-0.21,0.8312,0.05,-0.8323,0.6691
1352,RR,0.9217,0.3526,1000,2.61,0.0091,0.05,0.2298,1.6135
1353,logRR,-0.2719,0.6078,1000,-0.45,0.6547,0.05,-1.4645,0.9208
1353,RR,0.7619,0.4631,1000,1.65,0.1002,0.05,-0.1468,1.6707
1355,logRR,0.05312,0.5133,1000,0.10,0.9176,0.05,-0.9541,1.0604
1355,RR,1.0546,0.5413,1000,1.95,0.0517,0.05,-0.00765,2.1168
1356,logRR,0.3806,0.5056,1000,0.75,0.4518,0.05,-0.6115,1.3727
1356,RR,1.4631,0.7397,1000,1.98,0.0482,0.05,0.01154,2.9147
1357,logRR,0.2850,0.4271,1000,0.67,0.5048,0.05,-0.5532,1.1232
1357,RR,1.3297,0.5680,1000,2.34,0.0194,0.05,0.2152,2.4443
1358,logRR,0.4724,0.5753,1000,0.82,0.4118,0.05,-0.6565,1.6012
1358,RR,1.6038,0.9226,1000,1.74,0.0825,0.05,-0.2067,3.4142
1359,logRR,0.01264,0.4893,1000,0.03,0.9794,0.05,-0.9476,0.9729
1359,RR,1.0127,0.4956,1000,2.04,0.0413,0.05,0.04027,1.9852
1360,logRR,0.2694,0.4012,1000,0.67,0.5021,0.05,-0.5179,1.0566
1360,RR,1.3091,0.5252,1000,2.49,0.0128,0.05,0.2785,2.3397
1361,logRR,-0.8575,0.5430,1000,-1.58,0.1146,0.05,-1.9230,0.2079
1361,RR,0.4242,0.2303,1000,1.84,0.0658,0.05,-0.02777,0.8762
1362,logRR,1.1059,0.5294,1000,2.09,0.0369,0.05,0.06711,2.1448
1362,RR,3.0221,1.5998,1000,1.89,0.0592,0.05,-0.1173,6.1615
1363,logRR,0.7176,0.4308,1000,1.67,0.0961,0.05,-0.1279,1.5630
1363,RR,2.0494,0.8830,1000,2.32,0.0205,0.05,0.3168,3.7821
1364,logRR,0.8028,0.4201,1000,1.91,0.0563,0.05,-0.02157,1.6272
1364,RR,2.2319,0.9376,1000,2.38,0.0175,0.05,0.3919,4.0718
1365,logRR,0.6033,0.3970,1000,1.52,0.1289,0.05,-0.1758,1.3824
1365,RR,1.8282,0.7258,1000,2.52,0.0119,0.05,0.4039,3.2525
1366,logRR,0.9521,0.4030,1000,2.36,0.0183,0.05,0.1614,1.7429
1366,RR,2.5912,1.0442,1000,2.48,0.0132,0.05,0.5422,4.6402
1367,logRR,0.8115,0.5975,1000,1.36,0.1747,0.05,-0.3609,1.9839
1367,RR,2.2513,1.3451,1000,1.67,0.0945,0.05,-0.3881,4.8908
1368,logRR,-0.4744,0.8411,1000,-0.56,0.5729,0.05,-2.1250,1.1762
1368,RR,0.6223,0.5234,1000,1.19,0.2348,0.05,-0.4048,1.6493
1369,logRR,0.7901,0.3904,1000,2.02,0.0432,0.05,0.02409,1.5562
1369,RR,2.2037,0.8603,1000,2.56,0.0106,0.05,0.5156,3.8919
1370,logRR,0.06947,,1000,,,0.05,,
1370,RR,1.0719,,1000,,,0.05,,
1371,logRR,0.9022,0.4541,1000,1.99,0.0472,0.05,0.01101,1.7934
1371,RR,2.4650,1.1195,1000,2.20,0.0279,0.05,0.2682,4.6617
1372,logRR,-0.4961,,1000,,,0.05,,
1372,RR,0.6089,,1000,,,0.05,,
1373,logRR,0.5208,0.4950,1000,1.05,0.2929,0.05,-0.4505,1.4921
1373,RR,1.6834,0.8332,1000,2.02,0.0436,0.05,0.04834,3.3184
1374,logRR,-0.2092,0.3187,1000,-0.66,0.5117,0.05,-0.8347,0.4163
1374,RR,0.8112,0.2586,1000,3.14,0.0018,0.05,0.3038,1.3186
1375,logRR,0.4206,0.3745,1000,1.12,0.2617,0.05,-0.3143,1.1554
1375,RR,1.5228,0.5702,1000,2.67,0.0077,0.05,0.4038,2.6418
1376,logRR,0.4929,0.4632,1000,1.06,0.2876,0.05,-0.4161,1.4019
1376,RR,1.6370,0.7583,1000,2.16,0.0311,0.05,0.1490,3.1251
1377,logRR,0.6090,0.4714,1000,1.29,0.1967,0.05,-0.3161,1.5340
1377,RR,1.8385,0.8667,1000,2.12,0.0341,0.05,0.1378,3.5393
1378,logRR,-0.2517,0.3790,1000,-0.66,0.5067,0.05,-0.9955,0.4921
1378,RR,0.7774,0.2947,1000,2.64,0.0085,0.05,0.1992,1.3557
1379,logRR,0.1983,0.2681,1000,0.74,0.4596,0.05,-0.3277,0.7244
1379,RR,1.2193,0.3269,1000,3.73,0.0002,0.05,0.5779,1.8608
1380,logRR,0.7009,0.4965,1000,1.41,0.1584,0.05,-0.2735,1.6752
1380,RR,2.0155,1.0007,1000,2.01,0.0443,0.05,0.05167,3.9793
1381,logRR,0.2575,0.6829,1000,0.38,0.7062,0.05,-1.0825,1.5975
1381,RR,1.2937,0.8834,1000,1.46,0.1434,0.05,-0.4399,3.0273
1382,logRR,-0.3666,0.4631,1000,-0.79,0.4287,0.05,-1.2755,0.5422
1382,RR,0.6931,0.3210,1000,2.16,0.0311,0.05,0.06319,1.3229
1383,logRR,0.3788,,1000,,,0.05,,
1383,RR,1.4605,,1000,,,0.05,,
1384,logRR,0.2398,0.4637,1000,0.52,0.6053,0.05,-0.6702,1.1497
1384,RR,1.2709,0.5894,1000,2.16,0.0313,0.05,0.1144,2.4275
1385,logRR,0.3747,0.4632,1000,0.81,0.4187,0.05,-0.5342,1.2837
1385,RR,1.4546,0.6738,1000,2.16,0.0311,0.05,0.1324,2.7767
1386,logRR,0.9536,0.3661,1000,2.60,0.0093,0.05,0.2352,1.6720
1386,RR,2.5950,0.9500,1000,2.73,0.0064,0.05,0.7307,4.4592
1387,logRR,0.9056,0.4572,1000,1.98,0.0479,0.05,0.008416,1.8028
1387,RR,2.4734,1.1309,1000,2.19,0.0290,0.05,0.2543,4.6926
1388,logRR,0.3055,0.4993,1000,0.61,0.5408,0.05,-0.6744,1.2854
1388,RR,1.3573,0.6778,1000,2.00,0.0455,0.05,0.02732,2.6873
1389,logRR,-0.1756,0.4558,1000,-0.39,0.7002,0.05,-1.0700,0.7189
1389,RR,0.8390,0.3824,1000,2.19,0.0285,0.05,0.08856,1.5894
1390,logRR,-0.1997,0.3812,1000,-0.52,0.6004,0.05,-0.9478,0.5484
1390,RR,0.8189,0.3122,1000,2.62,0.0088,0.05,0.2063,1.4316
1391,logRR,0.4768,0.3330,1000,1.43,0.1525,0.05,-0.1766,1.1302
1391,RR,1.6109,0.5364,1000,3.00,0.0027,0.05,0.5583,2.6635
1392,logRR,0.2544,,1000,,,0.05,,
1392,RR,1.2896,,1000,,,0.05,,
1393,logRR,0.3919,0.4589,1000,0.85,0.3933,0.05,-0.5086,1.2924
1393,RR,1.4798,0.6791,1000,2.18,0.0296,0.05,0.1472,2.8123
1394,logRR,0.2879,0.3058,1000,0.94,0.3466,0.05,-0.3122,0.8881
1394,RR,1.3337,0.4079,1000,3.27,0.0011,0.05,0.5333,2.1341
1395,logRR,0.07848,0.5961,1000,0.13,0.8953,0.05,-1.0912,1.2482
1395,RR,1.0816,0.6447,1000,1.68,0.0937,0.05,-0.1835,2.3468
1396,logRR,0.2630,,1000,,,0.05,,
1396,RR,1.3009,,1000,,,0.05,,
1397,logRR,0.01068,0.4533,1000,0.02,0.9812,0.05,-0.8789,0.9003
1397,RR,1.0107,0.4582,1000,2.21,0.0276,0.05,0.1116,1.9099
1398,logRR,0.8233,0.4512,1000,1.82,0.0683,0.05,-0.06202,1.7087
1398,RR,2.2781,1.0278,1000,2.22,0.0269,0.05,0.2612,4.2951
