metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
29149,RR,1.3321,0.2587,1000,5.15,<.0001,0.05,0.8243,1.8398
29159,Zero-Inflation Proportion pi,4.44E-30,,1000,,,0.05,,
29159,logRR,-0.2811,,1000,,,0.05,,
29159,RR,0.7549,,1000,,,0.05,,
29177,Zero-Inflation Proportion pi,0.002184,,1000,,,0.05,,
29177,logRR,0.03032,0.1176,1000,0.26,0.7966,0.05,-0.2005,0.2611
29177,RR,1.0308,0.1212,1000,8.50,<.0001,0.05,0.7929,1.2687
29178,Zero-Inflation Proportion pi,0.1111,0.07701,1000,1.44,0.1494,0.05,-0.04002,0.2622
29178,logRR,0.1603,0.09599,1000,1.67,0.0953,0.05,-0.02808,0.3487
29178,RR,1.1738,0.1127,1000,10.42,<.0001,0.05,0.9527,1.3950
29179,Zero-Inflation Proportion pi,0.09674,0.07855,1000,1.23,0.2184,0.05,-0.05740,0.2509
29179,logRR,0.1372,0.1400,1000,0.98,0.3271,0.05,-0.1375,0.4119
29179,RR,1.1471,0.1606,1000,7.14,<.0001,0.05,0.8320,1.4622
29189,Zero-Inflation Proportion pi,3.569E-6,0.000868,1000,0.00,0.9967,0.05,-0.00170,0.001707
29189,logRR,-0.3987,0.3276,1000,-1.22,0.2238,0.05,-1.0416,0.2441
29189,RR,0.6712,0.2199,1000,3.05,0.0023,0.05,0.2397,1.1026
29223,Zero-Inflation Proportion pi,4.999E-8,0.000015,1000,0.00,0.9973,0.05,-0.00003,0.000029
29223,logRR,-0.1212,0.1699,1000,-0.71,0.4759,0.05,-0.4547,0.2123
29223,RR,0.8859,0.1505,1000,5.88,<.0001,0.05,0.5905,1.1813
29229,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
29229,logRR,-0.1236,0.2658,1000,-0.47,0.6420,0.05,-0.6451,0.3979
29229,RR,0.8837,0.2349,1000,3.76,0.0002,0.05,0.4229,1.3446
29457,Zero-Inflation Proportion pi,0.02693,,1000,,,0.05,,
29457,logRR,-0.07668,,1000,,,0.05,,
29457,RR,0.9262,,1000,,,0.05,,
29459,Zero-Inflation Proportion pi,0.1235,,1000,,,0.05,,
29459,logRR,-0.1559,,1000,,,0.05,,
29459,RR,0.8557,,1000,,,0.05,,
29465,Zero-Inflation Proportion pi,0.000448,0.006228,1000,0.07,0.9427,0.05,-0.01177,0.01267
29465,logRR,-0.05285,0.1001,1000,-0.53,0.5977,0.05,-0.2493,0.1436
29465,RR,0.9485,0.09498,1000,9.99,<.0001,0.05,0.7621,1.1349
29467,Zero-Inflation Proportion pi,3.709E-6,0.000641,1000,0.01,0.9954,0.05,-0.00125,0.001262
29467,logRR,-0.04405,0.1342,1000,-0.33,0.7428,0.05,-0.3074,0.2193
29467,RR,0.9569,0.1284,1000,7.45,<.0001,0.05,0.7049,1.2089
29469,Zero-Inflation Proportion pi,0.02693,,1000,,,0.05,,
29469,logRR,-0.07668,,1000,,,0.05,,
29469,RR,0.9262,,1000,,,0.05,,
29470,Zero-Inflation Proportion pi,0.02693,,1000,,,0.05,,
29470,logRR,-0.07668,,1000,,,0.05,,
29470,RR,0.9262,,1000,,,0.05,,
29471,Zero-Inflation Proportion pi,0.02693,,1000,,,0.05,,
29471,logRR,-0.07668,,1000,,,0.05,,
29471,RR,0.9262,,1000,,,0.05,,
29472,Zero-Inflation Proportion pi,0.02693,,1000,,,0.05,,
29472,logRR,-0.07668,,1000,,,0.05,,
29472,RR,0.9262,,1000,,,0.05,,
29474,Zero-Inflation Proportion pi,0.1903,0.1480,1000,1.29,0.1987,0.05,-0.1001,0.4806
29474,logRR,-0.09206,0.2262,1000,-0.41,0.6841,0.05,-0.5360,0.3519
29474,RR,0.9120,0.2063,1000,4.42,<.0001,0.05,0.5072,1.3169
29475,Zero-Inflation Proportion pi,0.1107,,1000,,,0.05,,
29475,logRR,-0.1269,0.000014,1000,-9350.1,<.0001,0.05,-0.1269,-0.1269
29475,RR,0.8808,0.000012,1000,73674.7,<.0001,0.05,0.8808,0.8808
29793,Zero-Inflation Proportion pi,0.2854,0.1640,1000,1.74,0.0821,0.05,-0.03644,0.6073
29793,logRR,-0.2162,0.4277,1000,-0.51,0.6134,0.05,-1.0555,0.6232
29793,RR,0.8056,0.3446,1000,2.34,0.0196,0.05,0.1294,1.4818
30081,Zero-Inflation Proportion pi,0.000015,0.001241,1000,0.01,0.9903,0.05,-0.00242,0.002451
30081,logRR,-0.5627,0.2539,1000,-2.22,0.0269,0.05,-1.0609,-0.06450
30081,RR,0.5697,0.1446,1000,3.94,<.0001,0.05,0.2859,0.8535
30093,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
30093,logRR,-0.7265,0.3811,1000,-1.91,0.0569,0.05,-1.4743,0.02130
30093,RR,0.4836,0.1843,1000,2.62,0.0088,0.05,0.1220,0.8452
30200,Zero-Inflation Proportion pi,0.03523,,1000,,,0.05,,
30200,logRR,0.2556,,1000,,,0.05,,
30200,RR,1.2912,,1000,,,0.05,,
30229,Zero-Inflation Proportion pi,0.04035,,1000,,,0.05,,
30229,logRR,0.05640,,1000,,,0.05,,
30229,RR,1.0580,,1000,,,0.05,,
30232,Zero-Inflation Proportion pi,0.000015,,1000,,,0.05,,
30232,logRR,0.9876,0.4016,1000,2.46,0.0141,0.05,0.1996,1.7756
30232,RR,2.6847,1.0781,1000,2.49,0.0129,0.05,0.5691,4.8003
30245,Zero-Inflation Proportion pi,0.000201,,1000,,,0.05,,
30245,logRR,-0.3098,,1000,,,0.05,,
30245,RR,0.7336,,1000,,,0.05,,
30248,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
30248,logRR,-0.4562,0.4149,1000,-1.10,0.2718,0.05,-1.2705,0.3580
30248,RR,0.6337,0.2629,1000,2.41,0.0161,0.05,0.1177,1.1496
30308,Zero-Inflation Proportion pi,0.2035,0.1041,1000,1.96,0.0508,0.05,-0.00072,0.4077
30308,logRR,0.4785,0.8446,1000,0.57,0.5712,0.05,-1.1790,2.1359
30308,RR,1.6136,1.3629,1000,1.18,0.2367,0.05,-1.0609,4.2882
30317,Zero-Inflation Proportion pi,0.1837,0.1226,1000,1.50,0.1343,0.05,-0.05688,0.4243
30317,logRR,1.2452,0.5650,1000,2.20,0.0278,0.05,0.1364,2.3539
30317,RR,3.4735,1.9625,1000,1.77,0.0770,0.05,-0.3777,7.3247
30319,Zero-Inflation Proportion pi,0.1914,0.1225,1000,1.56,0.1184,0.05,-0.04893,0.4316
30319,logRR,1.2781,0.6937,1000,1.84,0.0657,0.05,-0.08325,2.6394
30319,RR,3.5896,2.4902,1000,1.44,0.1498,0.05,-1.2969,8.4762
30322,Zero-Inflation Proportion pi,0.2248,0.1223,1000,1.84,0.0664,0.05,-0.01525,0.4649
30322,logRR,0.8848,0.4274,1000,2.07,0.0387,0.05,0.04601,1.7235
30322,RR,2.4224,1.0354,1000,2.34,0.0195,0.05,0.3906,4.4541
30326,Zero-Inflation Proportion pi,0.2865,,1000,,,0.05,,
30326,logRR,0.4244,,1000,,,0.05,,
30326,RR,1.5287,,1000,,,0.05,,
30417,Zero-Inflation Proportion pi,0.000059,,1000,,,0.05,,
30417,logRR,0.5415,0.3529,1000,1.53,0.1253,0.05,-0.1511,1.2341
30417,RR,1.7185,0.6065,1000,2.83,0.0047,0.05,0.5283,2.9088
30422,Zero-Inflation Proportion pi,0.000035,0.001609,1000,0.02,0.9828,0.05,-0.00312,0.003192
30422,logRR,-0.1392,0.1207,1000,-1.15,0.2488,0.05,-0.3760,0.09753
30422,RR,0.8700,0.1050,1000,8.29,<.0001,0.05,0.6640,1.0760
30429,Zero-Inflation Proportion pi,0.001404,,1000,,,0.05,,
30429,logRR,-0.3825,0.1523,1000,-2.51,0.0122,0.05,-0.6814,-0.08354
30429,RR,0.6822,0.1039,1000,6.56,<.0001,0.05,0.4782,0.8861
30434,Zero-Inflation Proportion pi,0.000099,,1000,,,0.05,,
30434,logRR,-0.1928,,1000,,,0.05,,
30434,RR,0.8246,,1000,,,0.05,,
30442,Zero-Inflation Proportion pi,0.000117,,1000,,,0.05,,
30442,logRR,-0.01541,,1000,,,0.05,,
30442,RR,0.9847,,1000,,,0.05,,
30453,Zero-Inflation Proportion pi,0.1531,0.1003,1000,1.53,0.1271,0.05,-0.04367,0.3499
30453,logRR,-0.1216,0.08706,1000,-1.40,0.1629,0.05,-0.2924,0.04927
30453,RR,0.8855,0.07709,1000,11.49,<.0001,0.05,0.7342,1.0368
30583,Zero-Inflation Proportion pi,0.000348,,1000,,,0.05,,
30583,logRR,0.2407,0.2584,1000,0.93,0.3518,0.05,-0.2664,0.7478
30583,RR,1.2722,0.3288,1000,3.87,0.0001,0.05,0.6270,1.9173
30586,Zero-Inflation Proportion pi,4.403E-6,,1000,,,0.05,,
30586,logRR,0.2041,,1000,,,0.05,,
30586,RR,1.2264,,1000,,,0.05,,
30590,Zero-Inflation Proportion pi,0.000131,,1000,,,0.05,,
30590,logRR,0.1867,,1000,,,0.05,,
30590,RR,1.2053,,1000,,,0.05,,
30592,Zero-Inflation Proportion pi,0.002819,0.01468,1000,0.19,0.8478,0.05,-0.02599,0.03162
30592,logRR,0.09626,0.2140,1000,0.45,0.6529,0.05,-0.3236,0.5161
30592,RR,1.1010,0.2356,1000,4.67,<.0001,0.05,0.6388,1.5633
30593,Zero-Inflation Proportion pi,0.04071,,1000,,,0.05,,
30593,logRR,0.04130,,1000,,,0.05,,
30593,RR,1.0422,,1000,,,0.05,,
30595,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
30595,logRR,0.2244,0.3320,1000,0.68,0.4992,0.05,-0.4271,0.8759
30595,RR,1.2516,0.4155,1000,3.01,0.0027,0.05,0.4362,2.0670
30631,Zero-Inflation Proportion pi,1.866E-6,0.000337,1000,0.01,0.9956,0.05,-0.00066,0.000664
30631,logRR,0.5476,0.7554,1000,0.72,0.4687,0.05,-0.9348,2.0300
30631,RR,1.7291,1.3062,1000,1.32,0.1859,0.05,-0.8341,4.2922
30642,Zero-Inflation Proportion pi,0.2559,,1000,,,0.05,,
30642,logRR,0.2607,,1000,,,0.05,,
30642,RR,1.2978,,1000,,,0.05,,
30644,Zero-Inflation Proportion pi,0.3661,,1000,,,0.05,,
30644,logRR,-0.3159,,1000,,,0.05,,
30644,RR,0.7292,,1000,,,0.05,,
30793,Zero-Inflation Proportion pi,0.01532,,1000,,,0.05,,
30793,logRR,0.3635,,1000,,,0.05,,
30793,RR,1.4383,,1000,,,0.05,,
30794,Zero-Inflation Proportion pi,0.1357,,1000,,,0.05,,
30794,logRR,-0.03293,,1000,,,0.05,,
30794,RR,0.9676,,1000,,,0.05,,
30798,Zero-Inflation Proportion pi,0.000119,0.000623,1000,0.19,0.8489,0.05,-0.00110,0.001342
30798,logRR,-0.2842,0.1331,1000,-2.13,0.0330,0.05,-0.5454,-0.02294
30798,RR,0.7526,0.1002,1000,7.51,<.0001,0.05,0.5560,0.9493
30803,Zero-Inflation Proportion pi,9.82E-6,0.000552,1000,0.02,0.9858,0.05,-0.00107,0.001094
30803,logRR,-0.9668,0.2389,1000,-4.05,<.0001,0.05,-1.4356,-0.4981
30803,RR,0.3803,0.09084,1000,4.19,<.0001,0.05,0.2020,0.5585
30845,Zero-Inflation Proportion pi,2.722E-6,,1000,,,0.05,,
30845,logRR,0.6664,0.1867,1000,3.57,0.0004,0.05,0.3001,1.0328
30845,RR,1.9473,0.3636,1000,5.36,<.0001,0.05,1.2338,2.6607
30889,Zero-Inflation Proportion pi,0.001545,,1000,,,0.05,,
30889,logRR,0.5222,0.2411,1000,2.17,0.0305,0.05,0.04910,0.9953
30889,RR,1.6858,0.4064,1000,4.15,<.0001,0.05,0.8882,2.4833
30893,Zero-Inflation Proportion pi,0.1127,0.1064,1000,1.06,0.2898,0.05,-0.09606,0.3214
30893,logRR,0.2947,0.1421,1000,2.07,0.0384,0.05,0.01579,0.5736
30893,RR,1.3427,0.1908,1000,7.04,<.0001,0.05,0.9682,1.7171
30916,Zero-Inflation Proportion pi,0.08779,2.763E-6,1000,31774.8,<.0001,0.05,0.08778,0.08779
30916,logRR,0.4511,,1000,,,0.05,,
30916,RR,1.5700,,1000,,,0.05,,
31166,Zero-Inflation Proportion pi,0.1441,0.06600,1000,2.18,0.0293,0.05,0.01455,0.2736
31166,logRR,0.09200,0.1153,1000,0.80,0.4252,0.05,-0.1343,0.3183
31166,RR,1.0964,0.1264,1000,8.67,<.0001,0.05,0.8483,1.3445
31170,Zero-Inflation Proportion pi,0.1702,0.1122,1000,1.52,0.1295,0.05,-0.04992,0.3903
31170,logRR,0.07557,0.09746,1000,0.78,0.4383,0.05,-0.1157,0.2668
31170,RR,1.0785,0.1051,1000,10.26,<.0001,0.05,0.8722,1.2848
31172,Zero-Inflation Proportion pi,0.1103,0.05468,1000,2.02,0.0440,0.05,0.002987,0.2176
31172,logRR,0.08314,0.1358,1000,0.61,0.5404,0.05,-0.1833,0.3496
31172,RR,1.0867,0.1475,1000,7.37,<.0001,0.05,0.7972,1.3762
31175,Zero-Inflation Proportion pi,0.1321,,1000,,,0.05,,
31175,logRR,0.3236,,1000,,,0.05,,
31175,RR,1.3821,,1000,,,0.05,,
31180,Zero-Inflation Proportion pi,0.1905,0.1308,1000,1.46,0.1454,0.05,-0.06608,0.4471
31180,logRR,-0.01251,0.08987,1000,-0.14,0.8893,0.05,-0.1889,0.1638
31180,RR,0.9876,0.08875,1000,11.13,<.0001,0.05,0.8134,1.1617
31183,Zero-Inflation Proportion pi,0.1279,0.06842,1000,1.87,0.0619,0.05,-0.00638,0.2622
31183,logRR,0.1002,0.1043,1000,0.96,0.3370,0.05,-0.1045,0.3050
31183,RR,1.1054,0.1153,1000,9.58,<.0001,0.05,0.8791,1.3317
31187,Zero-Inflation Proportion pi,0.2215,0.1657,1000,1.34,0.1817,0.05,-0.1037,0.5466
31187,logRR,0.4642,0.2884,1000,1.61,0.1078,0.05,-0.1017,1.0301
31187,RR,1.5908,0.4587,1000,3.47,0.0005,0.05,0.6906,2.4910
31188,Zero-Inflation Proportion pi,0.1432,0.1514,1000,0.95,0.3445,0.05,-0.1539,0.4402
31188,logRR,0.2170,0.1330,1000,1.63,0.1030,0.05,-0.04392,0.4779
31188,RR,1.2423,0.1652,1000,7.52,<.0001,0.05,0.9182,1.5665
31192,Zero-Inflation Proportion pi,0.2016,0.1265,1000,1.59,0.1112,0.05,-0.04655,0.4498
31192,logRR,0.1966,0.1265,1000,1.55,0.1206,0.05,-0.05173,0.4449
31192,RR,1.2172,0.1540,1000,7.90,<.0001,0.05,0.9150,1.5195
31194,Zero-Inflation Proportion pi,0.000185,0.01339,1000,0.01,0.9890,0.05,-0.02608,0.02645
31194,logRR,0.2536,0.2060,1000,1.23,0.2185,0.05,-0.1506,0.6578
31194,RR,1.2887,0.2654,1000,4.85,<.0001,0.05,0.7678,1.8096
31202,Zero-Inflation Proportion pi,0.1908,0.1701,1000,1.12,0.2625,0.05,-0.1431,0.5247
31202,logRR,0.1037,0.1474,1000,0.70,0.4821,0.05,-0.1857,0.3930
31202,RR,1.1093,0.1636,1000,6.78,<.0001,0.05,0.7883,1.4302
31204,Zero-Inflation Proportion pi,0.000012,0.000295,1000,0.04,0.9676,0.05,-0.00057,0.000591
31204,logRR,0.1868,0.1307,1000,1.43,0.1531,0.05,-0.06961,0.4432
31204,RR,1.2054,0.1575,1000,7.65,<.0001,0.05,0.8963,1.5144
31209,Zero-Inflation Proportion pi,0.1843,0.1099,1000,1.68,0.0940,0.05,-0.03144,0.4000
31209,logRR,0.03641,0.09864,1000,0.37,0.7121,0.05,-0.1571,0.2300
31209,RR,1.0371,0.1023,1000,10.14,<.0001,0.05,0.8363,1.2378
31210,Zero-Inflation Proportion pi,0.1128,0.1313,1000,0.86,0.3907,0.05,-0.1449,0.3705
31210,logRR,0.1628,0.1257,1000,1.30,0.1955,0.05,-0.08383,0.4094
31210,RR,1.1768,0.1479,1000,7.96,<.0001,0.05,0.8866,1.4670
31211,Zero-Inflation Proportion pi,0.1877,0.1068,1000,1.76,0.0790,0.05,-0.02176,0.3972
31211,logRR,0.03944,0.09052,1000,0.44,0.6631,0.05,-0.1382,0.2171
31211,RR,1.0402,0.09416,1000,11.05,<.0001,0.05,0.8555,1.2250
31212,Zero-Inflation Proportion pi,0.1759,0.1276,1000,1.38,0.1684,0.05,-0.07454,0.4263
31212,logRR,0.1977,0.1273,1000,1.55,0.1209,0.05,-0.05219,0.4475
31212,RR,1.2186,0.1552,1000,7.85,<.0001,0.05,0.9141,1.5230
31213,Zero-Inflation Proportion pi,0.1302,0.07157,1000,1.82,0.0691,0.05,-0.01020,0.2707
31213,logRR,0.05047,0.1004,1000,0.50,0.6152,0.05,-0.1465,0.2474
31213,RR,1.0518,0.1056,1000,9.96,<.0001,0.05,0.8446,1.2589
31214,Zero-Inflation Proportion pi,0.000479,,1000,,,0.05,,
31214,logRR,0.1895,,1000,,,0.05,,
31214,RR,1.2086,,1000,,,0.05,,
31215,Zero-Inflation Proportion pi,0.2403,0.1430,1000,1.68,0.0933,0.05,-0.04039,0.5209
31215,logRR,0.3022,0.2696,1000,1.12,0.2626,0.05,-0.2269,0.8313
31215,RR,1.3528,0.3647,1000,3.71,0.0002,0.05,0.6371,2.0686
31217,Zero-Inflation Proportion pi,0.2433,,1000,,,0.05,,
31217,logRR,0.1597,,1000,,,0.05,,
31217,RR,1.1731,,1000,,,0.05,,
31223,Zero-Inflation Proportion pi,0.1840,,1000,,,0.05,,
31223,logRR,0.06786,,1000,,,0.05,,
31223,RR,1.0702,,1000,,,0.05,,
31225,Zero-Inflation Proportion pi,0.2516,,1000,,,0.05,,
31225,logRR,0.1024,,1000,,,0.05,,
31225,RR,1.1079,,1000,,,0.05,,
31226,Zero-Inflation Proportion pi,0.000463,0.01089,1000,0.04,0.9661,0.05,-0.02091,0.02184
31226,logRR,0.1745,0.1281,1000,1.36,0.1733,0.05,-0.07681,0.4259
31226,RR,1.1907,0.1525,1000,7.81,<.0001,0.05,0.8914,1.4900
31759,Zero-Inflation Proportion pi,0.000020,0.001404,1000,0.01,0.9887,0.05,-0.00274,0.002775
31759,logRR,0.3087,0.2911,1000,1.06,0.2892,0.05,-0.2626,0.8799
31759,RR,1.3616,0.3964,1000,3.44,0.0006,0.05,0.5838,2.1394
31858,Zero-Inflation Proportion pi,0.06491,0.06191,1000,1.05,0.2947,0.05,-0.05658,0.1864
31858,logRR,-0.2619,0.1289,1000,-2.03,0.0424,0.05,-0.5148,-0.00895
31858,RR,0.7696,0.09919,1000,7.76,<.0001,0.05,0.5750,0.9643
31860,Zero-Inflation Proportion pi,0.1056,,1000,,,0.05,,
31860,logRR,-0.3585,,1000,,,0.05,,
31860,RR,0.6987,,1000,,,0.05,,
31865,Zero-Inflation Proportion pi,0.000235,,1000,,,0.05,,
31865,logRR,-0.1075,,1000,,,0.05,,
31865,RR,0.8980,,1000,,,0.05,,
31869,Zero-Inflation Proportion pi,0.1413,0.09493,1000,1.49,0.1369,0.05,-0.04498,0.3276
31869,logRR,-0.1796,0.1413,1000,-1.27,0.2040,0.05,-0.4570,0.09771
31869,RR,0.8356,0.1181,1000,7.08,<.0001,0.05,0.6038,1.0673
31872,Zero-Inflation Proportion pi,0.09064,,1000,,,0.05,,
31872,logRR,-0.09620,,1000,,,0.05,,
31872,RR,0.9083,,1000,,,0.05,,
31874,Zero-Inflation Proportion pi,0.1170,0.1137,1000,1.03,0.3037,0.05,-0.1061,0.3400
31874,logRR,0.09739,0.08163,1000,1.19,0.2332,0.05,-0.06281,0.2576
31874,RR,1.1023,0.08998,1000,12.25,<.0001,0.05,0.9257,1.2789
31882,Zero-Inflation Proportion pi,0.1516,3.632E-6,1000,41749.7,<.0001,0.05,0.1516,0.1516
31882,logRR,-0.1087,0.000050,1000,-2190.9,<.0001,0.05,-0.1088,-0.1086
31882,RR,0.8970,0.000045,1000,20150.9,<.0001,0.05,0.8969,0.8971
31885,Zero-Inflation Proportion pi,0.04693,0.04550,1000,1.03,0.3026,0.05,-0.04236,0.1362
31885,logRR,-0.2961,0.1195,1000,-2.48,0.0134,0.05,-0.5306,-0.06160
31885,RR,0.7437,0.08887,1000,8.37,<.0001,0.05,0.5693,0.9181
31889,Zero-Inflation Proportion pi,0.005647,,1000,,,0.05,,
31889,logRR,-0.1984,,1000,,,0.05,,
31889,RR,0.8200,,1000,,,0.05,,
31891,Zero-Inflation Proportion pi,0.09728,0.05029,1000,1.93,0.0534,0.05,-0.00141,0.1960
31891,logRR,-0.2654,0.1102,1000,-2.41,0.0162,0.05,-0.4816,-0.04910
31891,RR,0.7669,0.08452,1000,9.07,<.0001,0.05,0.6011,0.9328
31896,Zero-Inflation Proportion pi,0.2757,0.08837,1000,3.12,0.0019,0.05,0.1023,0.4492
31896,logRR,-0.2207,0.1372,1000,-1.61,0.1081,0.05,-0.4899,0.04858
31896,RR,0.8020,0.1100,1000,7.29,<.0001,0.05,0.5860,1.0179
31897,Zero-Inflation Proportion pi,0.1497,0.1273,1000,1.18,0.2399,0.05,-0.1001,0.3996
31897,logRR,-0.2571,0.1719,1000,-1.50,0.1352,0.05,-0.5944,0.08030
31897,RR,0.7733,0.1330,1000,5.82,<.0001,0.05,0.5124,1.0342
31898,Zero-Inflation Proportion pi,0.1144,,1000,,,0.05,,
31898,logRR,-0.1713,,1000,,,0.05,,
31898,RR,0.8426,,1000,,,0.05,,
31900,Zero-Inflation Proportion pi,0.07672,0.07129,1000,1.08,0.2821,0.05,-0.06318,0.2166
31900,logRR,-0.1538,0.05007,1000,-3.07,0.0022,0.05,-0.2520,-0.05552
31900,RR,0.8575,0.04293,1000,19.97,<.0001,0.05,0.7732,0.9417
31902,Zero-Inflation Proportion pi,0.09670,0.06405,1000,1.51,0.1314,0.05,-0.02899,0.2224
31902,logRR,-0.08459,0.09182,1000,-0.92,0.3571,0.05,-0.2648,0.09559
31902,RR,0.9189,0.08437,1000,10.89,<.0001,0.05,0.7533,1.0845
31906,Zero-Inflation Proportion pi,0.03584,,1000,,,0.05,,
31906,logRR,-0.1295,,1000,,,0.05,,
31906,RR,0.8785,,1000,,,0.05,,
31908,Zero-Inflation Proportion pi,0.000013,0.000490,1000,0.03,0.9790,0.05,-0.00095,0.000974
31908,logRR,-0.1457,0.1369,1000,-1.06,0.2874,0.05,-0.4144,0.1229
31908,RR,0.8644,0.1183,1000,7.30,<.0001,0.05,0.6322,1.0966
31914,Zero-Inflation Proportion pi,0.05536,0.05356,1000,1.03,0.3016,0.05,-0.04975,0.1605
31914,logRR,-0.09284,0.04175,1000,-2.22,0.0264,0.05,-0.1748,-0.01090
31914,RR,0.9113,0.03805,1000,23.95,<.0001,0.05,0.8367,0.9860
31917,Zero-Inflation Proportion pi,0.1628,2.723E-6,1000,59778.6,<.0001,0.05,0.1628,0.1628
31917,logRR,-0.1689,0.000018,1000,-9402.1,<.0001,0.05,-0.1690,-0.1689
31917,RR,0.8446,0.000015,1000,55656.0,<.0001,0.05,0.8445,0.8446
31919,Zero-Inflation Proportion pi,0.1900,0.000388,1000,490.32,<.0001,0.05,0.1893,0.1908
31919,logRR,0.01046,,1000,,,0.05,,
31919,RR,1.0105,,1000,,,0.05,,
31926,Zero-Inflation Proportion pi,0.2139,0.08903,1000,2.40,0.0165,0.05,0.03917,0.3886
31926,logRR,-0.1460,0.07862,1000,-1.86,0.0636,0.05,-0.3003,0.008269
31926,RR,0.8641,0.06794,1000,12.72,<.0001,0.05,0.7308,0.9975
31927,Zero-Inflation Proportion pi,0.000305,,1000,,,0.05,,
31927,logRR,-0.2778,,1000,,,0.05,,
31927,RR,0.7575,,1000,,,0.05,,
31934,Zero-Inflation Proportion pi,0.1637,3.495E-6,1000,46852.6,<.0001,0.05,0.1637,0.1637
31934,logRR,-0.2286,0.000020,1000,-11607,<.0001,0.05,-0.2286,-0.2285
31934,RR,0.7957,0.000016,1000,50782.3,<.0001,0.05,0.7956,0.7957
31938,Zero-Inflation Proportion pi,0.1191,0.1100,1000,1.08,0.2793,0.05,-0.09682,0.3350
31938,logRR,-0.07675,0.04193,1000,-1.83,0.0675,0.05,-0.1590,0.005523
31938,RR,0.9261,0.03883,1000,23.85,<.0001,0.05,0.8499,1.0023
31944,Zero-Inflation Proportion pi,0.1841,0.1097,1000,1.68,0.0938,0.05,-0.03127,0.3994
31944,logRR,-0.1318,0.07501,1000,-1.76,0.0792,0.05,-0.2790,0.01540
31944,RR,0.8765,0.06575,1000,13.33,<.0001,0.05,0.7475,1.0055
31945,Zero-Inflation Proportion pi,0.000039,,1000,,,0.05,,
31945,logRR,-0.2121,,1000,,,0.05,,
31945,RR,0.8089,,1000,,,0.05,,
31946,Zero-Inflation Proportion pi,0.07285,0.08985,1000,0.81,0.4177,0.05,-0.1035,0.2492
31946,logRR,-0.1483,0.1830,1000,-0.81,0.4179,0.05,-0.5074,0.2108
31946,RR,0.8622,0.1578,1000,5.46,<.0001,0.05,0.5525,1.1718
31955,Zero-Inflation Proportion pi,0.1818,0.1164,1000,1.56,0.1186,0.05,-0.04659,0.4102
31955,logRR,0.01646,0.09991,1000,0.16,0.8692,0.05,-0.1796,0.2125
31955,RR,1.0166,0.1016,1000,10.01,<.0001,0.05,0.8173,1.2159
31957,Zero-Inflation Proportion pi,0.1944,,1000,,,0.05,,
31957,logRR,-0.3679,,1000,,,0.05,,
31957,RR,0.6922,,1000,,,0.05,,
31961,Zero-Inflation Proportion pi,0.000024,0.001771,1000,0.01,0.9890,0.05,-0.00345,0.003500
31961,logRR,-0.4108,0.4567,1000,-0.90,0.3686,0.05,-1.3070,0.4855
31961,RR,0.6631,0.3029,1000,2.19,0.0288,0.05,0.06881,1.2574
31972,Zero-Inflation Proportion pi,0.000021,0.000653,1000,0.03,0.9746,0.05,-0.00126,0.001303
31972,logRR,-0.07949,0.08180,1000,-0.97,0.3314,0.05,-0.2400,0.08103
31972,RR,0.9236,0.07555,1000,12.22,<.0001,0.05,0.7753,1.0718
31973,Zero-Inflation Proportion pi,1.943E-6,,1000,,,0.05,,
31973,logRR,-0.4133,,1000,,,0.05,,
31973,RR,0.6615,,1000,,,0.05,,
31975,Zero-Inflation Proportion pi,5.53E-10,,1000,,,0.05,,
31975,logRR,-0.4266,,1000,,,0.05,,
31975,RR,0.6527,,1000,,,0.05,,
31979,Zero-Inflation Proportion pi,1.22E-8,,1000,,,0.05,,
31979,logRR,-0.1036,,1000,,,0.05,,
31979,RR,0.9016,,1000,,,0.05,,
31980,Zero-Inflation Proportion pi,0.1734,0.09806,1000,1.77,0.0773,0.05,-0.01901,0.3658
31980,logRR,-0.1570,0.09282,1000,-1.69,0.0912,0.05,-0.3391,0.02520
31980,RR,0.8547,0.07934,1000,10.77,<.0001,0.05,0.6991,1.0104
31981,Zero-Inflation Proportion pi,0.1731,0.09832,1000,1.76,0.0787,0.05,-0.01987,0.3660
31981,logRR,-0.1570,0.09280,1000,-1.69,0.0911,0.05,-0.3391,0.02515
31981,RR,0.8547,0.07932,1000,10.78,<.0001,0.05,0.6991,1.0104
31982,Zero-Inflation Proportion pi,0.001143,,1000,,,0.05,,
31982,logRR,-0.02192,,1000,,,0.05,,
31982,RR,0.9783,,1000,,,0.05,,
31983,Zero-Inflation Proportion pi,0.002439,,1000,,,0.05,,
31983,logRR,-0.1464,,1000,,,0.05,,
31983,RR,0.8638,,1000,,,0.05,,
31985,Zero-Inflation Proportion pi,0.1520,0.08840,1000,1.72,0.0857,0.05,-0.02142,0.3255
31985,logRR,0.000364,,1000,,,0.05,,
31985,RR,1.0004,,1000,,,0.05,,
32309,Zero-Inflation Proportion pi,0.1882,,1000,,,0.05,,
32309,logRR,-1.3825,,1000,,,0.05,,
